id,title,rating,date,body,sentiment,category,satisfied
157,Parfait,5,2024-06-25 00:00:00+00:00,"Parfait, aucun problème ",Positive,Uncategorized,1
158,Aucun soucis.,5,2024-06-27 00:00:00+00:00,Aucun soucis. ,Positive,Uncategorized,1
159,Top livraison rapide,5,2024-06-27 00:00:00+00:00,Top livraison rapide,Positive,Uncategorized,1
160,Produit impeccable,5,2024-06-26 00:00:00+00:00,Produit impeccable. Livraison rapide et soignée.,Positive,Uncategorized,1
161,Commande  conforme et livrée en temps…,5,2024-06-26 00:00:00+00:00,Commande  conforme et livrée en temps et en heure ,Positive,Uncategorized,1
162,Super ventilateur,5,2024-06-27 00:00:00+00:00,"Super ventilateur, carton reçu intact et rapidement ",Positive,Uncategorized,1
163,Parfait merci,5,2024-06-18 00:00:00+00:00,Parfait merci ,Positive,Uncategorized,1
164,Dommage,1,2024-06-26 00:00:00+00:00,Tout va bien tant que vous ne faites pas de réclamation !!! Dommage ,Neutral,Uncategorized,0
165,Parfait merci,5,2024-06-27 00:00:00+00:00,Parfait merci,Positive,Uncategorized,1
166,Ok++,5,2024-06-26 00:00:00+00:00,ok +++ parfait,Positive,Uncategorized,1
167,rapide et efficace,5,2024-06-26 00:00:00+00:00,.rapide et efficace,Positive,Uncategorized,1
168,service rendu,5,2024-06-18 00:00:00+00:00,service rendu,Positive,Uncategorized,1
169,Pas encore reçu.,1,2024-06-27 00:00:00+00:00,Pas encore reçu. ,Neutral,Uncategorized,0
170,très agréable point relais,5,2024-06-28 00:00:00+00:00,très agréable point relais,Positive,Uncategorized,1
171,Parfait,5,2024-06-26 00:00:00+00:00,"Parfait, validation du vendeur et expédition ",Positive,Uncategorized,1
172,ok très bien bon travail,5,2024-06-28 00:00:00+00:00,ok très bien bon travail,Positive,Uncategorized,1
173,Tout s'est bien passé,5,2024-06-28 00:00:00+00:00,Tout s'est bien passé ,Positive,Uncategorized,1
174,Top très bien bon prix ,5,2024-06-19 00:00:00+00:00,Très bon prix et rapide ,Positive,Uncategorized,1
175,Très bien ,5,2024-06-28 00:00:00+00:00,Rapide et très bien ,Positive,Uncategorized,1
176,Transaction rapide livraison…,5,2024-06-27 00:00:00+00:00,Transaction rapide livraison raisonnable impeccable ,Positive,Uncategorized,1
177,parfait,5,2024-06-01 00:00:00+00:00,"parfait
très contente",Positive,Uncategorized,1
178,Comme sur des roulettes,5,2024-06-26 00:00:00+00:00,Tout s'est bien passé.,Positive,Uncategorized,1
179,Très bien merci,5,2024-06-26 00:00:00+00:00,Très bien merci ,Positive,Uncategorized,1
180,rapidité fiabilité ,5,2024-06-26 00:00:00+00:00,rapidité et paypal possible !! fiabilité ,Positive,Uncategorized,1
181,Livraison rapide et bon communication!,5,2024-06-26 00:00:00+00:00,Livraison rapide et bon communication!,Positive,Uncategorized,1
182,Site efficace et sérieux ,5,2024-06-18 00:00:00+00:00,Efficacité et rapidité. Merci ,Positive,Uncategorized,1
183,Facilité,5,2024-06-28 00:00:00+00:00,"Facilité, rapidité, confiance...",Positive,Uncategorized,1
184,J'ai rien à dire,5,2024-06-19 00:00:00+00:00,J'ai rien à dire ,Positive,Uncategorized,1
185,Top rien à dire!,5,2024-06-28 00:00:00+00:00,Top rien à dire!,Positive,Uncategorized,1
186,Transaction parfaite.,5,2024-06-28 00:00:00+00:00,Transaction parfaite. ,Positive,Uncategorized,1
187,Entreprise normale,5,2024-06-28 00:00:00+00:00,Entreprise normale,Positive,Uncategorized,1
188,Très bien ras,5,2024-06-24 00:00:00+00:00,Très bien ras,Positive,Uncategorized,1
189,Disponibilité et efficacité !,5,2024-06-27 00:00:00+00:00,Disponibilité et efficacité !,Positive,Uncategorized,1
190,Ras tout va bien,4,2024-06-27 00:00:00+00:00,Ras tout va bien ,Positive,Uncategorized,1
191,Très bonne vente,5,2024-06-26 00:00:00+00:00,Très bonne vente ,Positive,Uncategorized,1
192,Expédition rapide sérieux,5,2024-06-25 00:00:00+00:00,Expédition rapide sérieux ,Positive,Uncategorized,1
193,Livraison rapide,5,2024-06-18 00:00:00+00:00,Livraison rapide ,Positive,Uncategorized,1
194,Excellente transaction,5,2024-06-27 00:00:00+00:00,Excellente transaction,Positive,Uncategorized,1
195,Excellente entreprise,5,2024-06-27 00:00:00+00:00,Excellente entreprise ,Positive,Uncategorized,1
196,Transaction parfaite,5,2024-06-26 00:00:00+00:00,Transaction parfaite ,Positive,Uncategorized,1
197,Top du top très bien ,5,2024-06-26 00:00:00+00:00,Très bon achat ,Positive,Uncategorized,1
198,rapidité efficacité,5,2024-06-17 00:00:00+00:00,rapidité efficacité,Positive,Uncategorized,1
199,Livré en bon etat,5,2024-06-18 00:00:00+00:00,Reçu rapidement,Positive,Uncategorized,1
200,Simplicité,5,2024-06-18 00:00:00+00:00,Simplicité,Positive,Uncategorized,1
201,Satisfait de mon achat et de la…,5,2024-06-26 00:00:00+00:00,Satisfait de mon achat et de la relation avec le vendeur ,Positive,Uncategorized,1
202,Vendeurs tiers,2,2024-06-26 00:00:00+00:00,"Difficulté à obtenir des factures
Des produits non garanties, et aucun sécurité donné par rakuten",Neutral,Uncategorized,0
203,Bonne réactivité,5,2024-06-10 00:00:00+00:00,Bonne réactivité ,Positive,Uncategorized,1
204,Service clients Rakuten incompétent,1,2024-06-16 00:00:00+00:00,"Problème avec un vendeur PRO qui envoie un téléphone bloqué de Chine contrairement à l'annonce, produit et vendeur douteux
Le service clients gère la réclamation puis l'annule, j'en ouvre une nouvelle. 
Le vendeur ne répond plus, on me demande systématiquement de 'patienter' et toujours rien. Aucune empathie, aucun esprit service client, juste des personnes qui suivent un process et script basique...
A fuir
j'ai toujours un peu d'espoir si un responsable de Rakuten prend le sujet et cherche vraiment à le résoudre
",Neutral,Uncategorized,0
205,RAS.,4,2024-06-25 00:00:00+00:00,Tout c'est bien passé.,Positive,Uncategorized,1
206,Deux de mes colis ont été déposés dans…,3,2024-06-16 00:00:00+00:00,Deux de mes colis ont été déposés dans deux points relais autres que ceux chois lors de la commande. Et ils sont situés aux deux extrémités de ma ville. Donc je ne suis pas satisfaite de ces changements. ,Neutral,Uncategorized,0
207,Le produit est très bien mais…,3,2024-06-10 00:00:00+00:00,Le produit est très bien mais extrêmement cher.,Neutral,Uncategorized,0
208,Une expérience d'achat agréable,5,2024-06-18 00:00:00+00:00,"Rakuten France propose une large gamme de produits à des prix compétitifs. L'interface est facile à utiliser et le processus de paiement est simplifié. La livraison est presque rapide, mais efficace, et le service client est excellent.

Je recommande vivement Rakuten France!",Positive,Uncategorized,1
209,J’ai renvoyé mon article au vendeur,1,2024-06-18 00:00:00+00:00,"J’ai renvoyé mon article au vendeur, il ne me réponds plus et je n’ai pas été remboursé. ",Neutral,Uncategorized,0
210,"Payer une assurance d'office, forcing ",3,2024-06-18 00:00:00+00:00,"Payer une assurance d'office me parais du forcing, En plus une fois régler le montant on nous demande d'aller confirmer cette assurances. Cela pourrait faire basculer mon choix de faire des achats sur rakuten.",Neutral,Uncategorized,0
211,Parfait,5,2024-06-18 00:00:00+00:00,"Délai long, il faudrait prévoir une livraison à domicile. ",Positive,Uncategorized,1
212,Réponse rapide du vendeur et arrivée du…,5,2024-06-18 00:00:00+00:00,Réponse rapide du vendeur et arrivée du colis rapide et en bon état ,Positive,Uncategorized,1
213,Transaction rapide,5,2024-06-18 00:00:00+00:00,"Transaction rapide, simple, objet de bonne qualité, conforme à la description. Merci et à la prochaine.",Positive,Uncategorized,1
214,Achats en toute sécurité avec des bonus…,5,2024-06-18 00:00:00+00:00,Achats en toute sécurité avec des bonus et des prix attractifs et un suivi pour chaque commande et un remboursement en cas de litige de produit non conforme à l' annonce.,Positive,Uncategorized,1
215,Satisfait ,5,2024-06-18 00:00:00+00:00,"Article trouvé à un prix correct, envoie rapide ",Positive,Uncategorized,1
216,Très contente merci,5,2024-06-18 00:00:00+00:00,Très contente merci ,Positive,Uncategorized,1
217,tous les livres achetés ont toujours…,5,2024-06-18 00:00:00+00:00,tous les livres achetés ont toujours été parfait ,Positive,Books,1
218,Envoi rapide,5,2024-06-18 00:00:00+00:00,"Envoi rapide, colis en très bon état. 
Article comme neuf. Tout est parfait ",Positive,Uncategorized,1
219,Parfait état rapide,5,2024-06-18 00:00:00+00:00,Parfait état rapide,Positive,Uncategorized,1
220,Produit qui ne fonctionnait déjà plus…,1,2024-06-18 00:00:00+00:00,Produit qui ne fonctionnait déjà plus dès la première semaine produit soit disant neuf ! Le remboursement se fait par carte carrefour alors que j’ai payer par carte bancaire ! Obligé d’ acheter chez carrefour uniquement !!! Nul !!! J’ai payer par carte bancaire pas par carte carrefour !,Neutral,Uncategorized,0
221,Avantage,4,2024-06-18 00:00:00+00:00,"Avantage: il coordonne toutes les commandes en une seule fois, ce qui est pratique et rapide. 
Inconvénient : s’il y a un souci il faut contacter soi même le vendeur 
Mais globalement j’ai apprécié le site. ",Positive,Uncategorized,1
222,La commande s'est bien passé parfait,5,2024-06-18 00:00:00+00:00,La commande s'est bien passé parfait ,Positive,Uncategorized,1
223,Matériel reçu en parfait état ,5,2024-06-18 00:00:00+00:00,"Livraison très rapide, matériel neuf en parfait état ",Positive,Uncategorized,1
224,Envoi groupé possible ?,5,2024-06-10 00:00:00+00:00,"est-il possible , lorsque notre commande comporte plusieurs articles , de regrouper l'envoi et de ce fait diminuer les frais d'expédition ?
Sinon , très grand sérieux de votre entreprise.
Pas de mauvaise surprise.",Positive,Uncategorized,1
225,Exécution de la commande conforme aux…,5,2024-06-23 00:00:00+00:00,Exécution de la commande conforme aux attentes,Positive,Uncategorized,1
226,En toute simplicité ,5,2024-06-25 00:00:00+00:00,"Tout a été très simple depuis la recherche de l’article jusqu’à sa réception. 
",Positive,Uncategorized,1
227,Parfaitement parfait,5,2024-06-17 00:00:00+00:00,Parfaitement parfait ,Positive,Uncategorized,1
228,Rakuten et le vendeur sont des voleurs.,1,2023-07-11 00:00:00+00:00,"Rakuten et le vendeur sont des voleurs.
Faut que la DGCCRF passe par là svp ! 
On m’a vendu une machine à laver 270 euros qui ne fonctionne pas !!! 
Et on ne veut pas me la remplacer ni la rembourser et le technicien dit qu’elle est irréparable car abîmé pendant le transport…
",Neutral,Uncategorized,0
229,Livraison impeccable du produit,4,2024-06-25 00:00:00+00:00,"Livraison impeccable du produit: emballage, rapidité et produit neuf. 
Aucune surprise.",Positive,Uncategorized,1
230,Objet conforme a l'annonce,5,2024-06-25 00:00:00+00:00,"Objet conforme a l'annonce, envoi rapide, prix raisonnable",Positive,Uncategorized,1
231,"Iphone 15 ,provenant de Chine.Livraison…",5,2024-06-10 00:00:00+00:00,"Iphone 15 ,provenant de Chine.Livraison en moins de 15 jours. Produit conformément et neuf. ",Positive,Uncategorized,1
232,Bon suivi de colis ,5,2024-06-20 00:00:00+00:00,"Colis bien arrivé, communication avec chaque vendeur possible ",Positive,Uncategorized,1
233,Impeccable ,5,2024-06-25 00:00:00+00:00,Très bon produit ,Positive,Uncategorized,1
234, Oracle Ge,5,2024-06-25 00:00:00+00:00,Reçu assez rapidement bien emballé et très bien emballé. Cartes très jolies. Contente de mon achat ,Positive,Uncategorized,1
235,super site,5,2024-06-24 00:00:00+00:00,Prix très intéressant. Envoi rapide. Transaction parfaite.,Positive,Uncategorized,1
236,Produit livré dans les temps,5,2024-06-17 00:00:00+00:00,"Produit livré dans les temps. Très bien emballé, aucun risque lors de la livraison. Aucun problème.",Positive,Uncategorized,1
237,Réactivité,4,2024-06-25 00:00:00+00:00,"Réactivité,  rapidité 
Néanmoins quelquefois les articles ne sont pas livrés aussi vite que promis lors de la commande ",Positive,Uncategorized,1
238,Tout c'est bien passé,4,2024-06-25 00:00:00+00:00,"Tout c'est bien passé. Mais je ne retrouve pas l'argument de Rakuten me donnant 2 ans de garantie.
La batterie du téléphone se décharge un peu trop vite en comparaison d'un autre téléphone Samsung qui fonctionne encore, plus ancien.",Positive,Uncategorized,1
239, Tout était parfait ,5,2024-06-24 00:00:00+00:00,Arrivée très rapide de ma commande dans un emballage impeccable ,Positive,Uncategorized,1
240,Vente sérieuse,4,2024-06-25 00:00:00+00:00,Vente sérieuse,Positive,Uncategorized,1
241,Produit très satisfaisant et parvenu…,5,2024-06-17 00:00:00+00:00,Produit très satisfaisant et parvenu rapidement ,Positive,Uncategorized,1
242,On y retrouve un peu tous ce qui nous…,4,2024-06-25 00:00:00+00:00,On y retrouve un peu tous ce qui nous plaît à des prix intéressants,Positive,Uncategorized,1
243,commande rapidement expédiée.je trouve…,5,2024-06-17 00:00:00+00:00,"commande rapidement expédiée.je trouve que Rakuten est une mine d'or lorsqu'on recherche un livre, 1 CD ou un DVD
Suis une fidèle cliente",Positive,Books,1
244,Très bien,5,2024-06-25 00:00:00+00:00,"Très bien, pas de problème.",Positive,Uncategorized,1
245,tout est bien,5,2024-06-25 00:00:00+00:00,tout est bien,Positive,Uncategorized,1
246,Bons rapports Rakuten- vendeurs - clients.,5,2024-06-17 00:00:00+00:00,J'apprécie le suivi des commandes et la ponctualité de livraison,Positive,Uncategorized,1
247,Pas de problème particulier!,5,2024-06-25 00:00:00+00:00,Pas de problème particulier!! parfait avec un suivi mail.,Positive,Uncategorized,1
248,Qualité du livre,5,2024-06-25 00:00:00+00:00,"Qualité du livre: état propreté 
Rapidité de réception ",Positive,Books,1
249,Très bon achat ,5,2024-06-25 00:00:00+00:00,Le réfrigérateur est tout à fait conforme à l'annonce. Il est très peu buyant. La communication avec le vendeur a été parfaite.,Positive,Uncategorized,1
250,j'avais quelques appréhensions avant de…,5,2024-06-25 00:00:00+00:00,"j'avais quelques appréhensions avant de commander sur rakuten, les prix étaient vraiment intéressants. je pensais qu'il avait anguille sous roche, finalement tout c'est très bien passé , le produit conforme a la présentation, la commande dans les temps annonces. site serieux.",Positive,Uncategorized,1
251,Plainte,1,2024-05-20 00:00:00+00:00,"Bonjour, 
J'attend toujours le remboursement de ma vente du 20/5 de 847.45€, il y avait une erreur dans le numéro de compte et j'ai envoyé une attestation de ma banque certifiant que je n'ai pas reçu ce montant. Danny du service client, m'a stipulé qu'il allait faire le nécessaire, mais à ce jour, le 26 juin, pas de réponse et pas d'argent sur mon compte. Que faire si ce n'est que déposé une plainte sur Truspilot et autre plate-forme du même genre? Si je n'ai pas de réponse, je prévient aussi Julien Courbet et l'émission belge ""On n'est pas des pigeons"" et je vous assure que votre publicité va être faite.
J'attends votre réponse le plus vite possible.
Serge Trembloy
",Neutral,Uncategorized,0
252,Tout s'est très bien passé.,5,2024-06-25 00:00:00+00:00,Tout s'est très bien passé.,Positive,Uncategorized,1
253,Article livré selon commande,4,2024-06-25 00:00:00+00:00,Article livré selon commande. Tout ok.,Positive,Uncategorized,1
