id,title,rating,date,body,sentiment,category,satisfied
353,sérieux confiance tranquillité pour moi…,4,2019-07-08 08:55:38+00:00,sérieux confiance tranquillité pour moi se tout ok,Positive,Uncategorized,1
354,"Pour l'instant rien à dire ,tout se…",4,2019-07-03 13:16:46+00:00,"Pour l'instant rien à dire ,tout se passe très bien",Neutral,Uncategorized,1
355,Très sérieux.,5,,Très sérieux.,Neutral,Uncategorized,1
356,Quick & perfect,5,2019-06-18 09:04:52+00:00,Quick & perfect,Positive,Uncategorized,1
357,very good quality,5,2019-06-10 08:58:15+00:00,very good quality,Positive,Uncategorized,1
358,J'ai acheté un casque mp3 qui est tombé…,1,2019-05-19 13:21:05+00:00,J'ai acheté un casque mp3 qui est tombé en panne 15 Jours après réception et seulement trois utilisations . Le vendeur refuse de me rembourser et Alibaba prend son parti en disant que le délai de garantie est dépassé ! lol ! autant dire qu'il n'y a pas de garantie du tout !!,Positive,Uncategorized,0
359,frais alibaba / douane / remboursement,1,2019-05-15 00:00:00+00:00,"Bonjour à tous,

Vous constaterez que tous ceux qui ont donné un avis negatif ont été contacté par alibaba n'ont jamais donné de réponse.. jai la preuve que ça a été fait de mon côté, pour ceux que cela intéresse.  Bref à la base mon message en le suivant...

Prendre une assurance ou ""trade assurance"" ne sert pas à grand chose. Une fois le colis livré cette assurance ne donne pas droit à un remboursement en cas de litige.
J'ai acheté un produit (Scooter electrique) qui est bloqué à la douane car le produit et en l'occurence le vendeur ne me fourni pas les documents originaux à savoir le rapport de test , la puissance du moteur electrique et son test mais aussi le certificat de conformité. 
De ce fait la douane à bloqué le produit n'ayant pas la documentation nécessaire pour l'homologation routière.
La ""dispute"" comme Alibaba appelle cela n'a rien donné puisque le médiateur à précisé que les frais de douane sont à ma charge(ce qui est normal lors d'importation) mais là n'est pas le débat. Je veux les documents pour la douane et à  dire vrai le dernier échange avec le vendeur à été ""je ne peux vous fournir ces documents"" ce qui à mon sens reflète ma bonne fois vis à vis de ma demande de remboursment.
A l'heure actuelle je me suis fait roulé de 1800 €

Reflechissez avant de commander.",Negative,Uncategorized,0
360,bonjour,1,2019-05-13 12:18:51+00:00,"bonjour
ai reçu appareil ne fonctionnant pas, sur un site européen ou américain aucun problème, sur Alibaba après 2 mois de réclamations d'envois de photos maintenant ils réclament une vidéo de leur thermomètre à coté d'un thermomètre qui fonctionne, je les ai envoyé une photo ils veulent une vidéo juste pour ne pas rembourser car franchement une vidéo de thermomètre est d'un ridicule. demande faite un vendredi soir avec 48 heures pour la réponse , retour de We lundi matin faute de réponse ils ont clos le dossier, de vrais voleurs, 120 euros de perdu",Neutral,Uncategorized,0
361,Bonjour,1,2019-04-27 09:53:05+00:00,"Bonjour

j'ai reçu la batterie, mais je suis trés décu, parceque les crochets sont mal equilibré, trop petit ne rentrent pas dans la trottinette, j'ai dû limer pour que ça rentre de force, mais ça ne tient pas,

Si vous pouvez m'envoyer le couvercle avec des crochet avec la bonne dimension, je  serais reconnaissant pour me dédommager

Ci-joint les photos",Neutral,Uncategorized,0
362,"Matériel d'Archery Tag, Merci Rudy.",5,2019-04-12 08:36:12+00:00,"Rapide, efficace, personnalisé, de bonne qualité et pour un bon prix !",Neutral,Uncategorized,1
363,Bonjour,2,2019-03-21 15:27:37+00:00,"Bonjour
J'ai contacter un fournisseur USA pour des pièces vélos. J'ai fais la transaction pour 1 exemplaire, valeur 400€. J'ai payer et depuis je suis en conflit avec le fournisseur. Celui ci m'a indiquer comme il est grossiste, la douane lui impose d'envoyer 15 exemplaires. Et sans me prévenir prépare le colis avec 20 exemplaires, et me demande de régler la somme de 6000€, si je veux recevoir ma commande.
J'appelle cela de la vente forcée, et c'est illégal. J'ai demander un remboursement  pour mon 1 exemplaire mais il ne veux rien savoir.
Si je ne paye pas 6000€ le colis par pas des USA, en bref je me suis fais avoir de 400€
Avez vous une adresse email de alibaba afin que je remonte cette fraude
Merci",Neutral,Uncategorized,0
364,good,5,2019-03-17 02:49:38+00:00,good and quick,Positive,Uncategorized,1
365,certe il ya des chose a regler un peu…,3,,"certe il ya des choses a regler un peu de retard pour resoudre les litiges
quelques marchands et vendeurs pas trop correct et je dirais même malhonnêtes",Negative,Uncategorized,0
366,bien mais beaucoup de faux produit .,3,2019-03-13 22:10:09+00:00,bien mais beaucoup de faux produit .,Neutral,Uncategorized,0
367,le payement avec assurance est propre,5,,le payement avec assurance est propre,Neutral,Uncategorized,1
368,excellent,5,2019-03-03 02:53:19+00:00,"excellent , très satisfait de la communication avec le (les ) vendeurs , problèmes réglés parfaitement",Positive,Uncategorized,1
369,Une commande jamais livrée,1,2019-03-01 15:14:28+00:00,"Une commande jamais livrée, jamais remboursée,vendeur privé sur le site
c'est permis de me harceler pour que je reprenne la commande qu'il était incapable de livrer.
J'ai écris en Chine retour un mail en chinois et toujours aucun remboursement
je ne retournerai plus jamais sur ce site et je ne le recommande à personne",Neutral,Books,0
370,bonne  entreprise,5,2019-02-28 16:16:20+00:00,bonne  entreprise,Neutral,Uncategorized,1
371,Les fournisseurs que je contacte sont…,5,2019-02-13 22:48:01+00:00,Les fournisseurs que je contacte sont très réactif !,Neutral,Uncategorized,1
372,Aucun souci,5,2019-02-10 17:50:02+00:00,"Aucun souci, et très bon accompagnement.",Neutral,Uncategorized,1
373,EXCELLENT FOURNISSEUR,5,2019-02-10 14:29:39+00:00,EXCELLENT FOURNISSEUR,Positive,Uncategorized,1
374,J'ai commander une tente que je n'ai jamais reçu,1,2019-02-07 16:25:45+00:00,"J'ai commander une tente, non seulement elle n'ai jamais arrivé mais en plus il refuse de rembourser, pour moi c'est un site de voleur er d'escroc, et bien sur impossible a joindre.
Plus jamais de commande chez eux",Negative,Uncategorized,0
375,Rien à signaler,4,2019-02-06 02:21:09+00:00,Rien à signaler,Neutral,Uncategorized,1
376,bon produit pour mon auto et bonne …,5,2019-02-04 14:42:14+00:00,bon produit pour mon auto et bonne  fêtes pour le nouvel an chinois jacques,Neutral,Uncategorized,1
377,Satisfait pour ma première commande sur Alibaba,5,,"C'est la première fois que je commande sur Alibaba et je suis très satisfait. Grâce au système Trade Assurance j'ai pu acheter facilement. C'est vraiment rassurant lorsque on dépose des sommes énormes. 
Très pratique la messagerie interne pour communiquer avec le vendeur avant l'achat.",Neutral,Uncategorized,1
378,Alibyebuy! UPDATE ! (conflit résolu avec succès),4,,"J'ai recommuniqué avec AliExpress et après avoir chercher à noter défavorablement le vendeur, je me suis retrouvé à tchatter avec le service à la clientèle.  J'ai réexpliquer mon cas et ils ont ouvert un appel...après 2 semaines j'ai recommuniqué (C,était le nouvel an chinois)  et 2 jours plus tard j'ai reçu un crédit pour la totalité de mon achat.  Je ne peux donc plus dire jamais Aliexpress.  Ils suivent les transactions et sont honnêtes malgré la distance qui nous séparent.  


J'aurais fait une dizaine de transactions avec eux, mais suite au dernier incident, plus du tout.  Mon premier achat fut un lot de spot LED de 20w.  Et le dernier achat spot LED 10 et 100 Watts.  5 des 10 watts n'étaient pas conforme (étiquettes homologations) et j'ai reçu $21 en guise de compensation, cependant je n'ai reçu qu'un seul 100w, donc - 54.45$.  En créant un litige pour les 10 watts et en acceptants le 21$  , j'ai perdu le droit de me plaindre pour la non réception, et dans le temps et dans le réel, d'un des spots led.  D'ailleurs, vous n'aurez jamais de documents de cette compagnie, vous recevrez un courriel vous invitant à vous brancher sur leur portail, ou vous irez lire la correspondance (faites vous toujours une capture d'écran si vous allez de l'avant avec eux.)  Impossible pour moi non plus de signaler sur le site même, et de noter le vendeur !!!!  DHL me demande 15$ pour faire les démarches de douanes, pour le reste, les taxes, soient elles me sont remboursés si c'est pour affaire sinon je les paient en bon citoyen !  Faut bien payer pour réparer les nids de poules.",Negative,Uncategorized,1
379,totalement en défaveur des acheteurs.,1,,totalement en défaveur des acheteurs.,Neutral,Uncategorized,0
380,Alibaba est les quarante voleur,1,2019-01-26 18:07:31+00:00,"Alibaba est les quarante voleur, ces l'enseigne qu'il devrais affiché;",Neutral,Uncategorized,0
381,je recommanderais cette entreprise à…,5,,je recommanderais cette entreprise à qui que ce soit.,Neutral,Uncategorized,1
382,Attention au CGV,1,2019-01-25 09:47:40+00:00,"Attention au CGV
Vous payez vos produits et les frais de port, et même pour de petites commandes, vous recevez de la part des transporteurs plusieurs semaines après livraison, des frais et taxes à payer (TNT/DHL)
N'achetez pas sur ce site tant que vous le pouvez !",Neutral,Uncategorized,0
383,Très satisfaite de la transaction,4,2019-01-24 09:16:56+00:00,"Très satisfaite de la transaction
bonne communication au cours de la commande",Neutral,Uncategorized,1
384,On ne nous envoie pas du tout les…,1,2019-01-23 12:20:57+00:00,On ne nous envoie pas du tout les produits que l'on demande !!!,Neutral,Uncategorized,0
385,Great respons time,5,2019-01-21 13:42:17+00:00,"Great respons time, and delivery.
Thanks Amy",Positive,Uncategorized,1
386,"Le remboursement de 135,70 € de la…",1,2019-01-21 11:48:30+00:00,"Le remboursement de 135,70 € de la commande 10312930001025259 ne correspond pas au montant payé sur le site. La commande a été payée le 17 janvier 2109 pour un montant de 140,12 € et le 18 janvier 2019 pour un montant de 3,92 €. Il manque 8,34 € pour être remboursé car la commande a été annulée car le vendeur n'a pas pu honorer la commande.
Alibaba ne remboursera pas les frais bancaires de 3,92 € et on me dit que si on me rembourse 135,70 €, cela est dû au taux de change. Donc rien non plus. Je perds 8,34 € car un vendeur ne pouvait honorer sa commande et surtout je n'ai rien acheté. Première et dernière expérience sur Alibaba. Mise en garde. Je ne recommande pas du tout. Désappointé!",Positive,Uncategorized,0
387,sérieux,5,,c'est un site sérieux,Neutral,Uncategorized,1
388,Xiamen Second Ecommerce Co.,5,2019-01-16 16:06:19+00:00,"Xiamen Second Ecommerce Co., Ltd.

If you want to buy a quality coat and really cheap!",Positive,Uncategorized,1
389,"achat satisfait,bonne qualité pas de…",5,2019-01-01 17:47:32+00:00,"achat satisfait,bonne qualité pas de problème correspond à mes attentes",Neutral,Uncategorized,1
390,Good quality,5,2018-12-18 18:35:29+00:00,"Good quality
fast delivery",Positive,Uncategorized,1
391,aucun problème,5,2018-12-06 15:26:48+00:00,"aucun problème , service sérieux",Neutral,Uncategorized,1
392,very satisfait.,5,,very satisfait.,Positive,Uncategorized,1
393,Produits conforme mais j'ai dû payer à…,3,2018-12-02 09:04:42+00:00,Produits conforme mais j'ai dû payer à la livraison une amende de la douane. Conclusion je ai acheté mon produit plus cher quand France,Neutral,Uncategorized,0
394,mon avis,5,,"Excellent, je recommande",Positive,Uncategorized,1
395,le meilleur forunisseur…,5,2018-11-29 05:15:35+00:00,le meilleur forunisseur qualité/prix/délais en chine,Neutral,Uncategorized,1
396,Satisfaction,5,2018-11-24 09:38:27+00:00,"Bonjour, je suis satisfait de mon expérience en tant que client curieux , satisfait aussi de Aliexpress, qui régule la bonne harmonie entre client et fournisseur",Neutral,Uncategorized,1
397,Compliquer de comprendre comment marche…,4,2018-11-23 21:19:56+00:00,"Compliquer de comprendre comment marche la plate-forme d'achat.

Le bien acheter est conforme à l'attente.",Neutral,Uncategorized,1
398,L'équipement est conforme à ce que je…,5,,"L'équipement est conforme à ce que je voulais.
Le personnel courtois à l'écoute de mes besoins.
Le service très rapide.
Je demanderai les services de cette compagnie lorsque j'en aurai besoin.
Je recommande cette compagnie.",Neutral,Uncategorized,1
400,Bravo pour le service et la rapidité,5,2018-11-17 15:37:06+00:00,"Bravo pour le service et la rapidité
Cherche a satisfaire et soucieux des résultats",Neutral,Uncategorized,1
401,Super,5,2018-11-16 11:44:49+00:00,"Super
vendeur top qualité, je recommande vivement ce vendeur.
Merci pour tout",Positive,Uncategorized,1
402,J'ai découvert ce site récemment et…,5,2018-11-14 07:30:12+00:00,"J'ai découvert ce site récemment et depuis que j'ai fais ma première commande, je suis ravie !!
Je sais que je ne vais pas m'arrêter en si bon chemin !!",Neutral,Uncategorized,1
403,Une 1ere expérience de commande,5,2018-11-03 20:28:45+00:00,"Une 1ere expérience de commande qui s'est très bien passée, toutes les étapes ok comme décrit lors de la commande, un suivi sérieux par mail et un produit reçu plus rapidement qu'attendu, et conforme bien sûr.",Positive,Uncategorized,1
404,TRES BONNES EXPLICATION SUR LE PRODUIT,5,2018-11-02 09:48:35+00:00,"TRES BONNES EXPLICATION SUR LE PRODUIT
REGLEMENT OK 
LIVRAISON RAPIDE ( 2 jours )

super et merci",Positive,Uncategorized,1
405,Vendeur rapide a  recommandé ;),5,,Vendeur rapide a  recommandé ;),Positive,Uncategorized,1
406,Achat Batteries,5,2018-10-13 08:44:31+00:00,"Excellent, interlocuteur réactif et professionnel. Plusieurs achat effectué.. sans problème +++",Positive,Uncategorized,1
407,Très pratique et fonctionnel.,5,2018-10-13 08:38:06+00:00,"Très pratique et fonctionnel.
Bien pensé et ergonomique avec des vendeurs à l'écoute pour la réalisation de boites en bois sur mesure.",Neutral,Uncategorized,1
408,Site peu fiable,1,2018-09-29 13:35:47+00:00,"Site peu fiable, IL n'assure pas le relais avec les entreprises qui vendent pour eux. de ce fait très difficile d'obtenir la garantie des objets achetés.
Je ne le recommande pas.
Et je ne recommanderai plus.",Neutral,Uncategorized,0
409,SITE PAS FIABLE,1,2018-09-08 11:05:20+00:00,"Je n'ai reçu que la moitié de ma commande , je ne commanderai plus jamais sur ce site , et j'ai ouvert plusieurs litige sans vraiment de réponse positive , ils ne m'ont pas remboursé , alors que je leur avait demandé , je suis très mécontente de ma dernière commande.👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿👿",Positive,Uncategorized,0
410,aliExpress aucune garantie client,1,,"Bonjour , 
Il y a aucune garantie client , le site fait toujours avec les vendeurs, 
Je me suis fait voler de 200 euro , commande un smartphone
Après 45 jours non reçue ,je mais un litige preuve a l'appui , on en discute pendant 30 jours , résultat aliExpress en faveur du vendeur , 
Maintenant j'achète que sur des site français , si il y a un problème on peux discuter au être remboursé.
Merci",Neutral,Uncategorized,0
411,"Bonjour,",2,2018-06-11 14:50:30+00:00,"Bonjour,
Je mets 2 étoiles car j'ai eu des déceptions cuisantes avec alibaba, surtout en Chine.
Espagne et Inde, pas de soucis pour l'instant...
Les fournisseurs référencés sur alibaba ne sont pas forcément des gens honnêtes. Certains font soit-disant de gros volumes à l'export, mais ce sont des escrocs quand même  (senwo.en.alibaba.com).
Triche sur la qualité, poids net des produits inférieur à ce qui est annoncé, délais de fabrication non respectés...
Il ne fait pas hésité à ouvrir un litige avec alibaba en cas de problème, ils sont réactifs et suivent leurs dossiers de près (j'ai eu gain de cause).
Voila, si ça peut aider quelqu'un .",Neutral,Uncategorized,0
412,C’est une catastrophe,1,2018-02-22 06:41:16+00:00,"C’est une catastrophe. Achat d’un onduleur 192 volts mppt a plus de 1000€.
pas de notice, impossible de le mettre en marche, ce n’est pas l’appareil que j’avais commandé et la cerise sur le gâteau c’est qu’il n’y a plus personne pour vous répondre. J’ai fait des recherche sur le matériel et ;  la boite n’existe plus, nom de domaine à vendre. Mais Alibaba continue à distribuer ces appareils sans notice… c’est scandaleux de ne pas interdire Alibaba en FRANCE",Negative,Uncategorized,0
413,Réponse rapide,5,,"Réponse rapide, détaillée, courtoise, on a envie de travailler avec cette entreprise qui inspire confiance.",Neutral,Uncategorized,1
414,excellent,5,,excellent excellant,Positive,Uncategorized,1
415,Content d'avoir découvert ce site pour …,4,,"Content d'avoir découvert ce site pour des achats en Chine. Pour moi il a l'air intéressant, après je ne le connais pas assez pour en dire plus. J'attend d'autres avis avec impatience",Neutral,Uncategorized,1
416,Mon chez-moi,4,,"L'expression concrétisée de mon moi intérieur

J'ai toujours été romantique. J'aimais lire toute sorte de contes orientaux, j'imaginais les décors qui me transportaient dans un univers méconnu de couleurs, fleurs, animaux, fer forgé, cages... Chez Alibaba, le style des ventes sont réellement dans le goûts que je recherche, que je ressens. Quand mes amis rentrent chez moi, ils sont dans mon univers, i captent directement ma personnalité. Ils sont bien, se sentent bien accueillis, et admiratifs. 
Juste un conseil aux Acheteurs: vous voyez parfois chez ALIBABA des objets qui vous attirent, Mais qui ne correspondent pas à vos aspiration, simplement à cause d'une couleur que vous recherchez? Il ne Faut pas avoir de talent démesuré pour aller un magasin chercher la couleur que vous désirez, et de donner une couche, non ?... Il y a un objet qui vous plait vraiment ? Parfois votre imagination simplement peut le transformer pour qu'il soit utile à un autre usage, ALIBABA, c'est un magasin de rêves. Et je ne en ai jamais fini de peaufiner mon intérieur avec la sensation de rendre service en vue de leurs objectifs !",Neutral,Uncategorized,1
417,"Market place chinois, attention avant de commander.",4,,"Aliexpress ou Alibaba c'est du pareil au même.

Ces sites ne vendent RIEN, soyons clair c'est un market place comme eBay, on se créer un compte acheteur ou vendeur et on achète ou on vends.

Les description peuvent être farfelues mais ce n'est en rien la faute du site, chaque vendeur est libre et présenter ce qu'il veux vendre, une traduction automatique peux être effectué, si quelque chose n'est pas assez clair prenez contact avec le vendeur, s'il est sérieux il vous répondra, n’espérez pas de réponse en français, utilisez le langage international = l'anglais à moins que vous écriviez le mandarin.

Optez pour les vendeur ayant un feedback sérieux (deux diamants minimum), lisez les feedback clients, soyez conscient de ce que vous achetez, les délais sont généralement très très longs mais on peux avoir des surprises, si vous désirez avoir un numéro de suivi faites le savoir au vendeur avant de passer votre commande, il appliquera les frais, il se peux que l’expédition gratuite sois suivi à vous de bien lire et de bien interpréter.

Éviter les produits chères et les quantités en gros, si vous souhaitez acheter ce type de produit entrez en contact avec le vendeur, expliquez vous, demandez des papiers juridiques pour vérifier leur existence et leur bonne foi, un fois cela fait créez simplement une relation commerciale normale comme si c'était un simple fournisseur.

Comme tous les market place des escrocs existent, prenez garde, utilisez toujours votre protection client avant que le délais n'arrivent à terme.

En ce qui me concerne j'ai plus de 100 commandes différentes sur ce site, pour l'instant je n'ai eu que quelque problèmes :
-Le contenu qu'un paquet n’était pas conforme à la description = J'ai gardé le produit et j'ai été remboursé.
-Produit non reçu dans les délais annoncés par le vendeur = Litige suivi d'un remboursement 3 jours plus tard, produit jamais reçu, je ne recommanderais plus chez ce vendeur.
-Produit jamais reçu, le vendeur te traite de menteur et me dis qu'il ne la pas reçu en retour, je signale qu'il n'y a ni preuve de dépôt ni numéro de suivi, alors que le produit en question est un smartphone = remboursement, produit jamais reçu, j'ai pose un feedback négatif et je ne recommanderais plus chez ce vendeur.

Dans l'ensemble Aliexpress est devenu indispensable, pièces de rechange pour tout réparer, petite électronique, produit officiel chinois (tablettes, smartphones réserves au marché asiatique), des moules à gâteux en silicone à moins d'un euro et bien d'autres produits...

Les seuls soucis que je rencontre avec ce site sont au niveau de la navigation :
-Les recherches peuvent être très aléatoires, des fois passer du singulier au pluriel ou inversement modifie grandement les résultats, essayez tous les termes que vous connaissez quand vous cherchez un produits, si vous ne trouvez pas essayer en anglais ou avec un champ plus large.
-Lorsqu'on visite le site en français on peut se retrouver d'un coup sur une page d'un autre langue, un simple clic sur le logo du site pour retourner à l’accueil suffit généralement à le faire repasser en français.

Bien évidement utilisez toujours un moyen de protégé, oubliez le virement direct et Western Union si vous n'avez pas une vraie relation avec le vendeur.

Je recommande ce site à tous les buyers aguerris, ancien ebayeus, vous trouverez ici votre bonheur le tout direct de chine si toute fois vous vous montrez aussi parano que sur ebay. (Les plus sérieux des vendeurs aliexpress ont également une boutique eBay, mais c'est pas les même prix)

Je remercie Alibaba et Aliexpress de me permettre de réparer mes smarthphone à moindre cout(écran+châssis+connecteur de charge usb à 35€ c'est même pas le prix de la main d’œuvre en boutique française), de m'amuser avec des arduino payés 5€, et pour tout ce qui me reste à découvrir.",Positive,Uncategorized,1
418,NE COMMANDEZ SURTOUT PAS SUR CE SITE (VIA CDISCOUNT),1,,"J'ai payé 61,90 un produit que je n'ai JAMAIS réceptionné. 
Ils ne veulent pas me rembourser prétendant que le colis ne leur est pas revenu !!! Mais en revanche ils ne peuvent pas prouver que mon colis a été réceptionné. SCANDALEUX. Des voleurs. 
J'ouvre un dossier de contentieux aujourd'hui auprès de la DGCCRF et mon assistance juridique et je n'en resterai pas là. Je serai remboursée qu'ils le veulent ou non.
Ce sont des VOLEURS !!  A BANNIR DEFINITIVEMENT de vos sites d'achat",Neutral,Uncategorized,0
419,C'est la jungle ou la rue,4,,"Que dire d'alibaba.com et aliexpress.com
C'est la rue ou la jungle avec ses codes !
Du très bon au pire.
D'un coté l'avantage est d’être en relation direct avec les constructeurs ou fournisseurs.
De l'autre l’inconvenant de ce faire avoir par de pseudo fournisseurs ou constructeurs.
Donc mon conseil et de bien se renseigner sur l'entreprise ou le fournisseur avec google ou certains forums orienter sur la chine avant de passer commande.
Pour ma part je fait de très bonnes affaires grâce a ce site !
Par exemple 5 tablettes tactiles pour 250 euros livraison comprises et reçu en moins d'une semaine par UPS.",Positive,Uncategorized,1
